Date,Company,Prev Close,Day Close,Change (%),Change (Rs.),Turnover
22-08-2025,MAHAWELI REACH,488.4089981420166,811.4477126825343,66.14102438108367,,
22-08-2025,LIGHTHOUSE HOTEL,110.0,112.08,1.889356410085627,,
22-08-2025,CEYLON GUARDIAN,231.0,235.26,1.8441563581471725,,
22-08-2025,MAHARAJA FOODS,9.3,10.3,10.75,1.00,
22-08-2025,HUNTERS,646.0,677.69,4.906281082658566,,
17-08-2025,CARGO BOAT,99.27064777876468,154.21,55.34500541700552,,
22-08-2025,KANDY HOTELS,17.8,18.15,1.989276609452169,,
16-08-2025,KANDY HOTELS,224.07481975579745,323.91340912137383,44.555916400773214,,
22-08-2025,SOFTWARE & SERVICES,894.29,871.95,-2.4979289282161696,,
22-08-2025,NAT. DEV. BANK,300.0,286.52,-4.494926076171934,,
25-08-2025,LOLC FINANCE,600.0,612.73,2.1218819367411443,,
23-08-2025,UNION CHEMICALS,277.531511338635,113.16,-59.22503557268152,,
22-08-2025,CARSONS,839.25,811.5,-3.306060776401209,,
14-08-2025,E B CREASY,197.5975468746844,42.8,-78.33812347663455,,
21-08-2025,CARSONS,152.20184084618322,378.89,148.93945419995566,,
15-08-2025,MASKELIYA,53.38327507471928,34.04,-36.230224226683966,,
25-08-2025,AMANA LIFE,64.0,66.64,4.125842179248231,,
07-08-2025,LANKA CERAMIC,59.7366520221924,32.26,-46.00261090010454,,
25-08-2025,KANDY HOTELS,17.0,17.11,0.6281561981779236,,
13-08-2025,RICHARD PIERIS,113.24395626539189,25.33,-77.63157259790377,,
25-08-2025,LANKA CERAMIC,120.0,117.29,-2.255501119077685,,
22-08-2025,CEYLON TEA BRKRS,7.1,7.8,9.86,0.70,
25-08-2025,UNITED MOTORS,140.0,135.77,-3.018923354515665,,
25-08-2025,KELANI TYRES,84.40738040960854,191.64,127.04624867096796,,
22-08-2025,VALLIBEL ONE,280.0,270.46,-3.4068926447498504,,
22-08-2025,LANKA VENTURES,88.6,86.89,-1.933352046850052,,
22-08-2025,VALLIBEL ONE,280.0,287.62,2.7224476929665737,,
25-08-2025,HOTELS CORP.,33.9,35.23,3.9293841762056,,
25-08-2025,DOCKYARD,422.6880809932944,804.0724491856337,90.22832328181725,,
25-08-2025,CENTRAL FINANCE,268.0,277.86,3.680372797401596,,
22-08-2025,PEGASUS HOTELS,91.08172637763195,182.019392389501,99.84183395342595,,
22-08-2025,CHEMANEX,204.0,202.03,-0.9678936681617722,,
22-08-2025,CEYLON PRINTERS,421.5,420.25,-0.2964426372704629,,
25-08-2025,ASIRI,346.9456200602597,105.27,-69.65713995248785,,
23-08-2025,DIPPED PRODUCTS,140.59564115200897,49.46,-64.81991467068325,,
22-08-2025,FORT LAND,516.0,503.31,-2.459793326162022,,
22-08-2025,TESS AGRO,1.2,1.21,0.4500841572394058,,
25-08-2025,LANKA CERAMIC,120.0,115.7,-3.582918904656536,,
22-08-2025,SAMSON INTERNAT.,404.0,393.23,-2.6660373054187305,,
06-08-2025,DOCKYARD,312.9454648728391,149.09,-52.36024865669447,,
22-08-2025,TESS AGRO,1.2,1.24,3.5280398327647227,,
25-08-2025,CONSUMER SERVICES,623.84,639.7,2.5423209155827475,,
25-08-2025,CIC,522.0,519.46,-0.4871482282236004,,
22-08-2025,RENUKA,296.2276053804219,465.5865403991456,57.17189483445652,,
22-08-2025,CEYLON GUARDIAN,100.0,103.77,3.768477741541119,,
25-08-2025,CONSUMER SERVICES,623.84,637.44,2.1794322159427493,,
22-08-2025,ASIA CAPITAL,4.7,4.62,-1.7873389749461437,,
25-08-2025,PEGASUS HOTELS,37.6,36.81,-2.0990743081225096,,
22-08-2025,LIGHTHOUSE HOTEL,110.0,104.74,-4.780294291974926,,
22-08-2025,TANGERINE,128.25,125.74,-1.9575813617280424,,
25-08-2025,ABANS,436.0,435.88,-0.0276502678807659,,
22-08-2025,CONSUMER SERVICES,622.8,602.26,-3.298473588554831,,
22-08-2025,ASIA ASSET,600.0,614.36,2.392704938517712,,
22-08-2025,CEYLINCO HOLD,3199.5,3108.67,-2.8388630954752845,,
25-08-2025,CALT,100.0,96.87,-3.1252066916808,,
14-08-2025,SINGER FINANCE,407.2806748482867,811.8543991750854,99.33535994004716,,
19-08-2025,CALT,400.75318352754,84.08,-79.02035327141681,,
25-08-2025,HOTELS CORP.,33.9,32.46,-4.254930992639338,,
25-08-2025,ASIRI,674.0,664.25,-1.4463228923262372,,
22-08-2025,MAHARAJA FOODS,9.3,9.06,-2.571353494687337,,
22-08-2025,CONSUMER SERVICES,622.8,608.47,-2.301020972134329,,
22-08-2025,CEYLON INV.,178.76014624184657,301.5568325306177,68.69354767848431,,
22-08-2025,TANGERINE,128.25,127.05,-0.9371939077104976,,
22-08-2025,CEYLON PRINTERS,421.5,422.39,0.2121708244921549,,
22-08-2025,TESS AGRO,1.2,1.19,-0.8821797251422536,,
25-08-2025,AMF CO LTD,734.0,704.94,-3.958626420797126,,
22-08-2025,LOLC FINANCE,264.0,251.03,-4.913614436873944,,
22-08-2025,TANGERINE,128.25,124.35,-3.043014606969604,,
22-08-2025,UNION CHEMICALS,968.0,1011.54,4.498286367244184,,
22-08-2025,SERENDIB HOTELS,256.6030138422078,149.97414947909127,-41.55401870247928,,
22-08-2025,SERENDIB HOTELS,176.46027449690467,256.6030138422078,45.416873329588384,,
25-08-2025,CEYLINCO HOLD,3021.0,2926.49,-3.12826885073053,,
16-08-2025,CEYLINCO HOLD,432.0425305182403,271.22,-37.22403181142887,,
25-08-2025,LANKA HOSPITALS,400.0,393.18,-1.7044756500449845,,
22-08-2025,SOFTWARE & SERVICES,894.29,928.24,3.796807046497939,,
22-08-2025,NAT. DEV. BANK,300.0,286.66,-4.445577538477689,,
22-08-2025,SAMSON INTERNAT.,404.0,188.0,4,3.50,
12-08-2025,HVA FOODS,423.5682305254192,176.34,-58.36833644292252,,
25-08-2025,LAUGFS GAS,102.0,100.46,-1.5068290167522402,,
22-08-2025,MASKELIYA,200.0,199.78,-0.1095159955071682,,
25-08-2025,LANKA HOSPITALS,400.0,88.6,4,0.90,
25-08-2025,COMMERCIAL,590.0,603.16,2.230005679583252,,
25-08-2025,HOTELS CORP.,33.9,32.56,-3.9504463942342,,
25-08-2025,SOFTLOGIC,466.0,447.52,-3.965688958542548,,
25-08-2025,LAXAPANA,100.0,96.3,-3.695605454666535,,
22-08-2025,ASIA SIYAKA,7.0,7.33,4.729123867645752,,
25-08-2025,HAYLEYS FIBRE,64.0,61.05,-4.611954759690549,,
25-08-2025,LIGHTHOUSE HOTEL,402.0,390.74,-2.800088731030693,,
22-08-2025,LAUGFS GAS,33.5,33.54,0.1153619423479179,,
05-08-2025,UNION CHEMICALS,115.82069693595624,277.53,139.6216899748909,,
14-08-2025,SERENDIB HOTELS,176.42377177319906,98.82,-43.989009751543286,,
25-08-2025,KELANI TYRES,104.75,99.8,(4.73),(4.95),
22-08-2025,LIGHTHOUSE HOTEL,110.0,109.01,-0.896624056642291,,
25-08-2025,SWISSTEK,440.0,437.23,-0.6300411433437914,,
22-08-2025,NAT. DEV. BANK,300.0,306.25,2.0841385195034965,,
25-08-2025,CALT,100.0,102.65,2.6464357261411218,,
25-08-2025,CEYLINCO HOLD,3021.0,2886.36,-4.456679651770962,,
22-08-2025,GREENTECH ENERGY,3.7,3.77,1.7997036307933287,,
22-08-2025,CEYLON TEA BRKRS,7.1,7.28,2.5739449982850218,,
25-08-2025,RENUKA HOTELS,313.50665121663565,199.91856922986437,-36.23147437094755,,
08-03-2025,C T HOLDINGS,66.9603971124807,110.0916722034609,64.41311125817828,,
22-08-2025,MASKELIYA,200.0,206.23,3.1149112370776084,,
25-08-2025,AMANA LIFE,64.0,63.19,-1.2651132965456826,,
25-08-2025,CEYLON PRINTERS,382.75,369.8,-3.382357886478904,,
10-08-2025,VALLIBEL ONE,169.51005089075116,428.22,152.62273265256573,,
19-08-2025,SERENDIB HOTELS,89.76596857167193,176.42,96.53747915874916,,
23-08-2025,ASIRI,153.4014980020687,346.95,126.16833901816322,,
25-08-2025,AMBEON HOLDINGS,532.0,114.0,8,1.50,
22-08-2025,DIPPED PRODUCTS,100.0,99.1,-0.903718337601159,,
22-08-2025,UNION CHEMICALS,968.0,984.85,1.7408959975454872,,
25-08-2025,RENUKA,396.0,382.47,-3.4173752538560773,,
22-08-2025,ASIRI,319.1831008772278,488.86997149302914,53.162861739685454,,
25-08-2025,LAXAPANA,100.0,104.79,4.789854855895346,,
25-08-2025,LANKEM CEYLON,842.0,832.27,-1.1553445653347163,,
22-08-2025,CEYLON GUARDIAN,231.0,221.26,-4.217090488617153,,
22-08-2025,RENUKA,768.860037825099,321.578382097753,-58.17465256649144,,
25-08-2025,C T HOLDINGS,148.0,152.89,3.3049794510274992,,
22-08-2025,SAMSON INTERNAT.,404.0,386.25,-4.39350009466581,,
25-08-2025,VALLIBEL ONE,443.4539831079949,231.10925196502393,-47.88427643714689,,
25-08-2025,EXTERMINATORS,792.0,814.61,2.8549143321426858,,
22-08-2025,ACCESS ENG SL,732.0,758.32,3.594972509654798,,
22-08-2025,GREENTECH ENERGY,3.7,3.73,0.7252687259690838,,
25-08-2025,YORK ARCADE,172.0,230.0,10,6.50,
25-08-2025,RENUKA,396.0,389.38,-1.672294539508198,,
22-08-2025,RADIANT GEMS,200.0,203.61,1.8045662635932525,,
23-08-2025,LANKEM CEYLON,411.4214856583204,738.4193403438131,79.4800140693332,,
11-08-2025,CALT,43.2542833174461,112.96,161.1575245717189,,
25-08-2025,CALT,61.1,62.78,2.743603861815881,,
14-08-2025,CHEMANEX,323.64239442172175,135.06,-58.269515765747045,,
25-08-2025,PEGASUS HOTELS,37.6,36.22,-3.666462561750452,,
22-08-2025,CHEMANEX,204.0,208.76,2.3328254405126767,,
25-08-2025,EXTERMINATORS,792.0,803.48,1.4490290529235592,,
25-08-2025,UNITED MOTORS,140.0,184.5,4,1.00,
22-08-2025,MYLAND,156.0,149.86,-3.9350368299554894,,
25-08-2025,SOFTWARE & SERVICES,364.6515774548673,217.47438813001963,-40.36104556357327,,
25-08-2025,LAXAPANA,100.0,102.7,2.698150978791604,,
07-08-2025,LMF,66.65426240660707,112.36,68.56861406710308,,
25-08-2025,CEYLINCO HOLD,289.89543732884374,180.82067364842192,-37.625553780859455,,
22-08-2025,CEYLON PRINTERS,421.5,432.1,2.515463074381062,,
01-08-2025,CEYLON INV.,326.6255871132322,180.3,-44.80013114407178,,
22-08-2025,NAT. DEV. BANK,300.0,289.52,-3.4928530180078807,,
25-08-2025,LIGHTHOUSE HOTEL,402.0,386.53,-3.847741786904032,,
22-08-2025,ASIA ASSET,28.676174535450016,47.19311456107843,64.57256006284044,,
25-08-2025,ASIRI,674.0,642.96,-4.605404671091007,,
25-08-2025,CEYLON INV.,123.0,128.4,4.387755512861176,,
25-08-2025,HOTELS CORP.,396.8385955858689,155.36995574228814,-60.8480733803351,,
22-08-2025,RICHARD PIERIS,800.0,816.73,2.090986799965383,,
05-08-2025,DOCKYARD,189.14995785323785,312.95,65.44833973246492,,
25-08-2025,VALLIBEL ONE,274.84859999222545,443.4539831079949,61.34482152011642,,
22-08-2025,AUTODROME,155.0,157.61,1.6869592947472365,,
22-08-2025,AUTODROME,155.0,144.75,(6.61),(10.25),
22-08-2025,MASKELIYA,200.0,201.86,0.9311069361404068,,
25-08-2025,UNITED MOTORS,140.0,136.03,-2.8363576900935983,,
22-08-2025,ASIA SIYAKA,7.0,6.76,-3.492071841676485,,
22-08-2025,CARSONS,839.25,867.48,3.3635604722712102,,
25-08-2025,C T HOLDINGS,148.0,149.94,1.308020104871085,,
25-08-2025,ORIENT FINANCE,53.0,53.05,0.0978336574158422,,
25-08-2025,AMANA LIFE,64.0,65.52,2.3772226267145014,,
25-08-2025,SERENDIB HOTELS,22.5,23.5,4.426919095686667,,
22-08-2025,LANKA CERAMIC,344.8495541236656,564.7824143984803,63.77646647498497,,
22-08-2025,LAUGFS GAS,33.5,33.26,-0.7093573150880257,,
25-08-2025,E B CREASY,300.0,297.49,-0.8354228100488683,,
25-08-2025,CIC,522.0,517.81,-0.8035198927759302,,
25-08-2025,LMF,184.0,185.53,0.8296456669456873,,
22-08-2025,ASIA SIYAKA,7.0,6.7,-4.3155929075737385,,
25-08-2025,HNB,115.32901992067595,80.27148205668938,-30.39784599582947,,
03-08-2025,YORK ARCADE,366.3741811486232,111.55,-69.55255629853889,,
25-08-2025,AMANA LIFE,908.0,890.91,-1.882349686986088,,
22-08-2025,RADIANT GEMS,200.0,197.56,-1.2190142109020243,,
25-08-2025,LIGHTHOUSE HOTEL,402.0,407.93,1.4750775740123734,,
03-08-2025,SWISSTEK,527.5894692501798,167.55,-68.24268288880408,,
22-08-2025,LAXAPANA,426.0,411.76,-3.34166480494908,,
22-08-2025,TANGERINE,128.25,128.42,0.1343449712582014,,
22-08-2025,CEYLINCO HOLD,3199.5,3053.4,-4.566467858804719,,
25-08-2025,AMANA LIFE,908.0,874.95,-3.640063491641526,,
16-08-2025,RADIANT GEMS,213.54775486489075,117.7,-44.88273668880248,,
25-08-2025,ABANS,436.0,441.39,1.2357801125265544,,
25-08-2025,VALLIBEL ONE,494.4219371069795,231.3103714023968,-53.2159975028884,,
25-08-2025,HAYLEYS FIBRE,64.0,61.97,-3.1710694693133137,,
22-08-2025,MYLAND,156.0,148.33,-4.913646078386548,,
03-08-2025,AMBEON HOLDINGS,86.54230476061961,135.06,56.05970837002498,,
15-08-2025,E B CREASY,666.9396175588262,396.7051702170286,-40.51857772835966,,
22-08-2025,SOFTWARE & SERVICES,894.29,877.38,-1.8909319160759168,,
25-08-2025,HOTELS CORP.,33.9,35.41,4.463290099387947,,
22-08-2025,TANGERINE,128.25,141.0,9.94,12.75,
22-08-2025,DOCKYARD,635.0646337173011,418.0054425513001,-34.17907086015199,,
22-08-2025,CARGO BOAT,145.5,154.25,6.01,8.75,
22-08-2025,BALANGODA,89.9,95.9,6.67,6.00,
25-08-2025,RENUKA FOODS,17.4,16.94,-2.640939654049188,,
25-08-2025,AMANA LIFE,908.0,927.04,2.096582446345307,,
10-08-2025,LANKA VENTURES,262.3218512927344,71.25,-72.83860952518248,,
25-08-2025,LANKA CERAMIC,120.0,120.61,0.5110067641354243,,
22-08-2025,AUTODROME,155.0,157.78,1.795499271339084,,
25-08-2025,ORIENT FINANCE,53.0,54.51,2.8548022995402835,,
25-08-2025,LANKEM CEYLON,842.0,853.29,1.340770612085656,,
22-08-2025,CHEMANEX,204.0,199.57,-2.170081623347503,,
22-08-2025,AMF CO LTD,200.0,206.99,3.4965182152383765,,
22-08-2025,CONSUMER SERVICES,622.8,594.71,-4.510603720820502,,
25-08-2025,LOLC FINANCE,600.0,589.6,-1.7332189619048777,,
22-08-2025,MYLAND,156.0,9.9,2,0.10,
25-08-2025,CEYLON INV.,123.0,128.17,4.199384581811735,,
25-08-2025,LOLC FINANCE,600.0,573.66,-4.390383552743451,,
25-08-2025,ALPHA FIRE,28.9,31.2,7.96,2.30,
25-08-2025,TAL LANKA,200.0,47.5,4,0.90,
25-08-2025,TAL LANKA,200.0,206.61,3.3057680735426,,
25-08-2025,SOFTLOGIC,161.7394824410906,246.7797627416684,52.57855349670204,,
25-08-2025,CALT,61.1,60.19,-1.4956757420904596,,
25-08-2025,AMANA LIFE,908.0,877.26,-3.38573471707155,,
22-08-2025,RENUKA FOODS,163.6565290877634,91.99,-43.791906797128334,,
22-08-2025,HOTELS CORP.,646.4957922511007,423.38045963819184,-34.511490296946945,,
22-08-2025,TESS AGRO,1.2,1.22,1.3784221490997206,,
22-08-2025,ACCESS ENG SL,466.76351628971105,887.2655993113443,90.08889262901083,,
25-08-2025,AMBEON HOLDINGS,532.0,552.1,3.7783216789012233,,
25-08-2025,C T HOLDINGS,148.0,141.53,-4.368316136695388,,
22-08-2025,GREENTECH ENERGY,3.7,3.9,5.41,0.20,
25-08-2025,AMF CO LTD,734.0,703.52,-4.152193762702456,,
03-08-2025,CEYLINCO HOLD,302.4770313690409,86.95,-71.2535224998474,,
25-08-2025,UNITED MOTORS,140.0,141.09,0.7804011162880018,,
08-11-2025,KANDY HOTELS,313.5265812155267,425.49191667976385,35.71159262801682,,
25-08-2025,CIC,522.0,526.65,0.891085344708948,,
25-08-2025,LMF,184.0,190.67,3.6234313289972135,,
25-08-2025,SINGER FINANCE,940.0,955.53,1.6519837002918312,,
22-08-2025,KANDY HOTELS,17.8,18.48,3.8308822408682577,,
25-08-2025,COMMERCIAL,590.0,610.28,3.4372330915044955,,
22-08-2025,ASIRI,488.86997149302914,159.08969900489765,-67.45766598855906,,
22-08-2025,ASIA ASSET,600.0,48.0,4,0.50,
09-08-2025,LANKA HOSPITALS,22.3402906124254,34.84,55.93372387480854,,
06-08-2025,JKH,122.26864965368996,36.95,-69.78030245547077,,
22-08-2025,CARSONS,839.25,813.95,-3.014475964629071,,
22-08-2025,ACCESS ENG SL,732.0,768.27,4.955480752882526,,
04-08-2025,ASIA CAPITAL,78.74647390561847,121.59,54.40418199193117,,
25-08-2025,SWISSTEK,440.0,436.87,-0.7108104050628974,,
25-08-2025,TAL LANKA,200.0,204.66,2.3309854037035747,,
25-08-2025,LOLC FINANCE,600.0,585.23,-2.461952799143734,,
22-08-2025,ACCESS ENG SL,732.0,719.98,-1.6414859753864215,,
22-08-2025,ASIA ASSET,600.0,606.84,1.139604611884061,,
25-08-2025,HAYLEYS FIBRE,64.0,65.34,2.0904626172243272,,
25-08-2025,RENUKA HOTELS,222.0,216.28,-2.5753075669694248,,
22-08-2025,ASIA SIYAKA,7.0,6.87,-1.881340003668016,,
25-08-2025,PEGASUS HOTELS,37.6,35.5,(5.59),(2.10),
22-08-2025,LANKA CERAMIC,256.4084930330547,368.3744131365685,43.66700914586312,,
22-08-2025,NAT. DEV. BANK,300.0,296.46,-1.179710090662116,,
25-08-2025,LIGHTHOUSE HOTEL,402.0,89.7,4,1.50,
25-08-2025,CEYLINCO HOLD,3021.0,2998.05,-0.7596955440271298,,
25-08-2025,ALPHA FIRE,28.9,29.87,3.342719736583323,,
25-08-2025,COMMERCIAL,590.0,612.19,3.760221258682826,,
22-08-2025,LANKA VENTURES,88.6,85.25,-3.779564379701873,,
03-08-2025,MAHARAJA FOODS,13.12536680525442,4.44,-66.20004625516927,,
22-08-2025,ACCESS ENG SL,732.0,752.56,2.8093317979049424,,
25-08-2025,JKH,900.0,23.6,10,0.30,
08-10-2025,AMBEON HOLDINGS,31.170529153196416,58.29287740578399,87.01279378122551,,
22-08-2025,LOLC FINANCE,264.0,6.0,2,0.10,
22-08-2025,KANDY HOTELS,17.8,18.55,4.197925717794362,,
16-08-2025,LOLC FINANCE,83.81312687160685,149.92,78.86989111509105,,
09-08-2025,LMF,112.35816635546766,33.83,-69.88711534654796,,
25-08-2025,UNITED MOTORS,140.0,137.53,-1.7626917438957634,,
25-08-2025,ACCESS ENG SL,154.84856464994277,260.1281307076662,67.98872582107742,,
08-08-2025,RENUKA FOODS,99.9875863441831,69.3,-30.695871005834743,,
22-08-2025,CIC,242.0,233.79,-3.3938597353079625,,
22-08-2025,TESS AGRO,1.2,1.2,-0.3399245122500263,,
22-08-2025,CEYLINCO HOLD,3199.5,3326.14,3.9581573156019454,,
21-08-2025,ASIRI,169.82524963647586,464.69,173.62635593199565,,
22-08-2025,CEYLINCO HOLD,3199.5,3100.93,-3.0807471335227152,,
08-08-2025,AMANA LIFE,252.5333217266985,122.23,-51.59830455150256,,
25-08-2025,LIGHTHOUSE HOTEL,402.0,382.44,-4.865770848798724,,
25-08-2025,HOTELS CORP.,33.9,35.11,3.5600107489315285,,
06-08-2025,CENTRAL FINANCE,46.82431128463203,70.81,51.225350412810585,,
25-08-2025,DIPPED PRODUCTS,392.06375521333496,767.5233199113621,95.76492590949324,,
25-08-2025,SOFTWARE & SERVICES,214.49700165508023,364.6515774548673,70.00311176435076,,
25-08-2025,MULLERS,1.6,1.67,4.588412272749308,,
22-08-2025,CEYLINCO HOLD,3199.5,3308.68,3.412300956100756,,
25-08-2025,SWISSTEK,440.0,420.22,-4.494322367038162,,
25-08-2025,SINGER FINANCE,940.0,68.5,12,1.20,
25-08-2025,RENUKA FOODS,17.4,17.32,-0.459302390503157,,
22-08-2025,RADIANT GEMS,200.0,205.16,2.5812653219955486,,
22-08-2025,LAXAPANA,426.0,435.29,2.181497528442793,,
22-08-2025,TANGERINE,128.25,123.39,-3.78596149774312,,
22-08-2025,CONSUMER SERVICES,622.8,623.31,0.0817171254879518,,
22-08-2025,KANDY HOTELS,279.8950274372316,500.1861511499637,78.70490795415574,,
25-08-2025,YORK ARCADE,172.0,173.64,0.9520584255534814,,
25-08-2025,TAL LANKA,200.0,195.24,-2.379649954931254,,
22-08-2025,SLT,200.0,201.43,0.7152991522374492,,
22-08-2025,SLT,200.0,209.09,4.5448111054820615,,
22-08-2025,MYLAND,156.0,159.02,1.93297468551492,,
25-08-2025,LANKA CERAMIC,120.0,114.77,-4.3586424845221705,,
25-08-2025,HATTON,300.0,303.78,1.259638666583891,,
22-08-2025,LAXAPANA,426.0,405.25,-4.870382328421753,,
25-08-2025,SOFTWARE & SERVICES,875.05,896.3,2.428166905773317,,
22-08-2025,LOLC FINANCE,264.0,275.53,4.368839988505513,,
01-08-2025,DIPPED PRODUCTS,85.82900442749563,18.24,-78.74501532464328,,
22-08-2025,CARGO BOAT,145.5,146.65,0.7937920034784076,,
25-08-2025,DOCKYARD,190.0,196.81,3.585906362275136,,
22-08-2025,AUTODROME,155.0,151.18,-2.466428299403386,,
22-08-2025,UNION CHEMICALS,464.1656705634621,265.5598631042286,-42.787698456488826,,
21-08-2025,LANKA HOSPITALS,34.8360470764092,16.9,-51.482319262043575,,
25-08-2025,SOFTLOGIC,466.0,447.44,-3.9825404332026295,,
22-08-2025,MAHARAJA FOODS,9.3,9.01,-3.1231071469152214,,
25-08-2025,CEYLON PRINTERS,382.75,399.94,4.491457315913859,,
13-08-2025,CEYLON INV.,131.02216428217733,35.75,-72.71813525211286,,
25-08-2025,HOTELS CORP.,33.9,34.9,2.9603675990176423,,
22-08-2025,CEYLON GUARDIAN,231.0,251.25,8.77,20.25,
25-08-2025,HUNTERS,816.600216973246,330.17732939575967,-59.56683300678364,,
25-08-2025,TAL LANKA,200.0,203.82,1.9105065272077943,,
13-08-2025,CEYLON INV.,65.59702947030182,131.02,99.7379535936088,,
22-08-2025,CARSONS,839.25,856.72,2.0821376482847818,,
25-08-2025,KELANI TYRES,106.29195349142802,50.04683452922389,-52.91568845494975,,
25-08-2025,AMANA LIFE,908.0,910.32,0.2554373645971974,,
08-03-2025,CONSUMER SERVICES,589.260525020968,265.87142382903045,-54.88049639510982,,
25-08-2025,SWISSTEK,440.0,425.98,-3.1861201296871955,,
22-08-2025,BALANGODA,89.9,86.15,-4.172649169377589,,
25-08-2025,LOLC FINANCE,600.0,606.41,1.0682258988569675,,
22-08-2025,AMF CO LTD,200.0,190.34,-4.828502180848019,,
04-08-2025,YORK ARCADE,196.32771478201636,366.37,86.61358206884356,,
22-08-2025,CONSUMER SERVICES,622.8,614.87,-1.2733419281868108,,
25-08-2025,CEYLON INV.,123.0,123.21,0.1724519264101829,,
22-08-2025,LOLC FINANCE,264.0,253.91,-3.822097044745875,,
23-08-2025,CONSUMER SERVICES,203.3439222061756,43.52,-78.5998377971681,,
25-08-2025,SOFTWARE & SERVICES,875.05,900.69,2.930114474963384,,
25-08-2025,LOLC FINANCE,600.0,590.39,-1.6019405450423765,,
22-08-2025,MAHARAJA FOODS,9.3,9.55,2.737239280630193,,
25-08-2025,AMF CO LTD,734.0,705.44,-3.8911939140151497,,
25-08-2025,CALT,100.0,104.96,4.963339160567418,,
25-08-2025,RENUKA FOODS,17.4,17.9,2.8560487635903664,,
25-08-2025,AMBEON HOLDINGS,532.0,510.79,-3.9874008538484103,,
22-08-2025,SWISSTEK,150.70272150958513,307.62,104.12464324577336,,
22-08-2025,MASKELIYA,200.0,192.89,-3.5556421403384784,,
25-08-2025,UNION CHEMICALS,194.494671029222,75.3677912762981,-61.24943121707719,,
22-08-2025,HVA FOODS,3.3,3.23,-2.0646166126291634,,
11-08-2025,RADIANT GEMS,84.93422780149983,213.55,151.42720478247497,,
25-08-2025,RADIANT GEMS,84.9,84.71,-0.223920673713299,,
25-08-2025,LAXAPANA,100.0,103.09,3.0910194513264564,,
25-08-2025,RICHARD PIERIS,61.782734096362766,166.65,169.7319380142708,,
25-08-2025,ABANS,436.0,440.28,0.982018957938589,,
25-08-2025,LIGHTHOUSE HOTEL,402.0,414.31,3.0621369589717435,,
25-08-2025,C T HOLDINGS,148.0,143.76,-2.8671243523550496,,
25-08-2025,MULLERS,1.6,1.63,1.8152602988665036,,
08-08-2025,CALT,63.23292267251538,42.11,-33.41084528053021,,
25-08-2025,HAYLEYS FIBRE,64.0,65.43,2.2344700681125,,
22-08-2025,ACCESS ENG SL,732.0,766.27,4.6817949697445655,,
25-08-2025,RENUKA,396.0,382.21,-3.482953579129884,,
22-08-2025,HUNTERS,646.0,664.57,2.874831774218829,,
22-08-2025,TESS AGRO,241.09116436217784,79.89340544043333,-66.86174474630936,,
22-08-2025,TESS AGRO,1.2,1.21,0.943958592285453,,
25-08-2025,E B CREASY,300.0,301.62,0.5412871621045632,,
18-08-2025,ASIA ASSET,116.43094897226592,50.9,-56.27898040541058,,
24-08-2025,RADIANT GEMS,195.60274731742103,370.92,89.63076567813103,,
22-08-2025,LOLC FINANCE,524.4231113996188,346.6547748293529,-33.897883732817334,,
25-08-2025,CEYLINCO HOLD,3021.0,3043.69,0.7511256693936152,,
17-08-2025,LAUGFS GAS,84.66388284178872,239.34,182.6970701548694,,
22-08-2025,CONSUMER SERVICES,607.46134323496,225.35346841345958,-62.90241824881109,,
22-08-2025,HVA FOODS,3.3,3.45,4.695918211530502,,
22-08-2025,LIGHTHOUSE HOTEL,110.0,114.11,3.7324394574132103,,
22-08-2025,CARGO BOAT,145.5,142.69,-1.9330272961300172,,
25-08-2025,HAYLEYS FIBRE,64.0,62.66,-2.0977519432284453,,
22-08-2025,SINGER FINANCE,26.367181356735934,51.667578960500975,95.9541228979397,,
25-08-2025,LAXAPANA,100.0,48.5,6,2.50,
19-08-2025,LAUGFS GAS,94.26123545910971,29.27796619185027,-68.93954757833512,,
25-08-2025,ALPHA FIRE,28.9,29.18,0.979096753287628,,
09-08-2025,AMBEON HOLDINGS,135.0576684261212,74.24,-45.029664453208895,,
22-08-2025,NAT. DEV. BANK,300.0,311.58,3.860543061299861,,
22-08-2025,RICHARD PIERIS,800.0,801.92,0.2399316746466713,,
22-08-2025,HUNTERS,646.0,618.62,-4.238691405096998,,
08-08-2025,SWISSTEK,100.18134688182676,217.34,116.9418299390622,,
22-08-2025,ASIA CAPITAL,4.7,4.7,0.0512217233793848,,
25-08-2025,LIGHTHOUSE HOTEL,402.0,390.22,-2.929748187360338,,
22-08-2025,SOFTWARE & SERVICES,894.29,899.63,994.98,989.07,
21-08-2025,LAUGFS GAS,139.82522450808762,41.5,-70.3206352616144,,
25-08-2025,LMF,184.0,55.8,2,0.60,
14-08-2025,HATTON,234.20088391345243,60.25,-74.27527648450746,,
25-08-2025,CONSUMER SERVICES,113.25149768578028,152.85086255972547,34.96586418999494,,
25-08-2025,CEYLON PRINTERS,382.75,393.36,2.7722852000165776,,
22-08-2025,CARSONS,839.25,853.6,1.7099386367027245,,
25-08-2025,CEYLINCO HOLD,3021.0,2996.38,-0.8150923571473694,,
22-08-2025,CHEMANEX,204.0,195.25,-4.287432722347414,,
22-08-2025,CONSUMER SERVICES,622.8,645.19,3.5951498011607512,,
25-08-2025,MASKELIYA,486.41570225208966,273.5062251441528,-43.77109458477031,,
